2023-07-25 15:17:47,350: 'h'
2023-07-25 15:17:47,523: 'o'
2023-07-25 15:17:47,692: 'l'
2023-07-25 15:17:47,747: 'a'
2023-07-25 15:17:47,925: Key.space
2023-07-25 15:17:47,979: 'q'
2023-07-25 15:17:48,144: 'u'
2023-07-25 15:17:48,216: 'e'
2023-07-25 15:17:48,334: Key.space
2023-07-25 15:17:48,558: 'p'
2023-07-25 15:17:48,627: 'a'
2023-07-25 15:17:48,732: 's'
2023-07-25 15:17:48,932: 'a'
2023-07-25 15:17:48,987: 'd'
2023-07-25 15:17:49,069: 'o'
2023-07-25 15:17:49,151: 'a'
2023-07-25 15:17:49,297: 'o'
2023-07-25 15:17:49,356: 'd'
2023-07-25 15:17:49,405: 'a'
2023-07-25 15:17:49,543: 'o'
2023-07-25 15:17:49,548: 'd'
2023-07-25 15:17:49,734: 'a'
2023-07-25 15:17:49,748: 's'
2023-07-25 15:17:49,798: 'o'
2023-07-25 15:17:49,826: 'd'
2023-07-25 15:17:49,961: 'a'
2023-07-25 15:17:50,008: 'o'
2023-07-25 15:17:50,204: 'o'
2023-07-25 15:17:50,240: 'a'
2023-07-25 15:17:50,363: 'd'
2023-07-25 15:17:50,454: 'o'
2023-07-25 15:17:50,505: 'a'
2023-07-25 15:17:50,610: 's'
2023-07-25 15:17:50,637: 'd'
2023-07-25 15:17:50,642: 'o'
2023-07-25 15:17:50,833: 'a'
2023-07-25 15:17:50,850: 's'
2023-07-25 15:17:50,851: 'o'
2023-07-25 15:17:50,920: 'd'
2023-07-25 15:17:51,047: 'a'
2023-07-25 15:17:51,070: 'o'
2023-07-25 15:17:51,139: 's'
2023-07-25 15:17:51,160: 'd'
2023-07-25 15:17:51,285: 'o'
2023-07-25 15:17:51,316: 'a'
2023-07-25 15:17:51,439: 'd'
2023-07-25 15:17:51,517: 'o'
2023-07-25 15:17:51,584: 'a'
2023-07-25 15:17:51,685: 's'
2023-07-25 15:17:51,722: 'o'
2023-07-25 15:17:51,763: 'd'
2023-07-25 15:17:51,882: 'a'
2023-07-25 15:17:56,701: 'g'
2023-07-25 15:17:56,869: 'm'
2023-07-25 15:17:56,932: 'a'
2023-07-25 15:17:57,789: Key.enter
2023-07-25 15:18:43,740: 'h'
2023-07-25 15:18:43,803: 'a'
2023-07-25 15:18:43,935: 'z'
2023-07-25 15:18:44,027: Key.space
2023-07-25 15:18:44,182: 'q'
2023-07-25 15:18:44,254: 'y'
2023-07-25 15:18:44,260: 'u'
2023-07-25 15:18:44,418: 'e'
2023-07-25 15:18:44,661: Key.backspace
2023-07-25 15:18:44,820: Key.backspace
2023-07-25 15:18:44,934: Key.backspace
2023-07-25 15:18:45,081: Key.backspace
2023-07-25 15:18:45,313: 'u'
2023-07-25 15:18:45,604: Key.backspace
2023-07-25 15:18:45,705: 'q'
2023-07-25 15:18:45,856: 'u'
2023-07-25 15:18:45,946: 'e'
2023-07-25 15:18:46,055: Key.space
2023-07-25 15:18:46,234: 'm'
2023-07-25 15:18:46,311: 'e'
2023-07-25 15:18:46,416: Key.space
2023-07-25 15:18:46,731: 'm'
2023-07-25 15:18:47,063: 'a'
2023-07-25 15:18:47,288: 'n'
2023-07-25 15:18:47,397: 'd'
2023-07-25 15:18:47,570: 'e'
2023-07-25 15:18:47,625: Key.space
2023-07-25 15:18:47,788: 'e'
2023-07-25 15:18:47,875: 'l'
2023-07-25 15:18:48,081: Key.space
2023-07-25 15:18:48,326: 'a'
2023-07-25 15:18:48,467: 'r'
2023-07-25 15:18:48,738: 'c'
2023-07-25 15:18:48,882: 'h'
2023-07-25 15:18:49,134: 'i'
2023-07-25 15:18:49,613: 'v'
2023-07-25 15:18:49,744: 'o'
2023-07-25 15:18:49,827: Key.space
2023-07-25 15:18:50,054: 'c'
2023-07-25 15:18:50,183: 'a'
2023-07-25 15:18:50,310: 'd'
2023-07-25 15:18:50,396: 'a'
2023-07-25 15:18:50,557: Key.space
2023-07-25 15:18:52,942: '1'
2023-07-25 15:18:53,234: Key.space
2023-07-25 15:18:53,608: 'm'
2023-07-25 15:18:53,890: 'i'
2023-07-25 15:18:54,173: 'n'
2023-07-25 15:18:54,397: 'u'
2023-07-25 15:18:54,520: 't'
2023-07-25 15:18:54,666: 'o'
2023-07-25 15:18:54,810: Key.space
2023-07-25 15:18:54,997: Key.enter
2023-07-25 15:19:24,515: Key.ctrl_l
2023-07-25 15:19:24,589: '\x01'
2023-07-25 15:19:43,475: 'a'
2023-07-25 15:19:43,556: 's'
2023-07-25 15:19:43,597: 'e'
2023-07-25 15:19:43,630: 'd'
2023-07-25 15:19:43,790: 'a'
2023-07-25 15:19:43,857: 's'
2023-07-25 15:19:44,177: 'a'
2023-07-25 15:19:44,278: 's'
2023-07-25 15:19:44,382: 'd'
2023-07-25 15:19:44,564: 'a'
2023-07-25 15:19:44,674: 's'
2023-07-25 15:19:44,725: 'd'
2023-07-25 15:19:44,965: 'a'
2023-07-25 15:19:45,021: 's'
2023-07-25 15:19:45,230: 'a'
2023-07-25 15:19:45,235: 's'
2023-07-25 15:19:45,235: 'd'
2023-07-25 15:19:45,408: 'a'
2023-07-25 15:19:45,582: 'a'
2023-07-25 15:19:45,740: 'a'
2023-07-25 15:19:45,886: 'a'
2023-07-25 15:19:46,693: Key.caps_lock
2023-07-25 15:19:46,853: 'h'
2023-07-25 15:19:47,163: 'o'
2023-07-25 15:19:47,359: 'l'
2023-07-25 15:19:47,427: 'a'
2023-07-25 15:19:47,623: Key.space
2023-07-25 15:19:47,898: 'q'
2023-07-25 15:19:48,139: 'u'
2023-07-25 15:19:48,248: 'e'
2023-07-25 15:19:48,403: Key.space
2023-07-25 15:19:48,673: 'p'
2023-07-25 15:19:48,768: 'a'
2023-07-25 15:19:48,891: 's'
2023-07-25 15:19:49,029: 'a'
2023-07-25 15:19:49,228: Key.space
2023-07-25 15:19:49,945: 'c'
2023-07-25 15:19:50,064: 'p'
2023-07-25 15:19:50,377: 'm'
2023-07-25 15:19:50,665: Key.space
2023-07-25 15:19:50,679: 'm'
2023-07-25 15:19:51,481: 't'
2023-07-25 15:19:51,676: 'p'
2023-07-25 15:19:51,773: 'd'
2023-07-25 15:19:52,010: 'p'
2023-07-25 15:19:52,102: 'd'
2023-07-25 15:19:52,553: 'p'
2023-07-25 15:19:52,790: 'p'
2023-07-25 15:19:52,977: 'p'
2023-07-25 15:19:53,105: 'a'
2023-07-25 15:19:53,374: Key.caps_lock
2023-07-25 15:19:53,583: 'a'
2023-07-25 15:19:53,701: Key.caps_lock
2023-07-25 15:19:53,842: 'a'
2023-07-25 15:19:53,948: Key.caps_lock
2023-07-25 15:19:54,171: Key.caps_lock
2023-07-25 15:19:54,331: 'a'
2023-07-25 15:19:54,399: Key.caps_lock
2023-07-25 15:19:54,526: 'a'
2023-07-25 15:19:54,613: Key.caps_lock
2023-07-25 15:19:54,758: 'a'
2023-07-25 15:19:54,841: Key.caps_lock
2023-07-25 15:19:54,963: 'a'
2023-07-25 15:19:55,065: Key.caps_lock
2023-07-25 15:19:55,196: 'a'
2023-07-25 15:20:16,712: 'v'
2023-07-25 15:20:16,721: 'c'
2023-07-25 15:20:16,744: 'b'
2023-07-25 15:20:16,971: 'b'
2023-07-25 15:20:16,984: 'c'
2023-07-25 15:20:16,990: 'v'
2023-07-25 15:20:17,262: 'c'
2023-07-25 15:20:17,499: 'c'
2023-07-25 15:20:17,742: 'v'
2023-07-25 15:20:17,888: 'b'
2023-07-25 15:20:18,380: 'c'
2023-07-25 15:20:18,471: 'v'
2023-07-25 15:20:18,613: 'b'
2023-07-25 15:20:26,606: 'c'
2023-07-25 15:20:26,697: 'v'
2023-07-25 15:20:26,774: 'b'
2023-07-25 15:20:27,011: 'c'
2023-07-25 15:20:27,081: 'v'
2023-07-25 15:20:27,162: 'b'
2023-07-25 15:20:27,350: 'c'
2023-07-25 15:20:27,440: 'v'
2023-07-25 15:20:27,519: 'b'
2023-07-25 15:20:27,705: 'c'
2023-07-25 15:20:27,764: 'v'
2023-07-25 15:20:27,847: 'b'
2023-07-25 15:20:28,033: 'c'
2023-07-25 15:20:28,225: 'c'
2023-07-25 15:20:28,393: 'c'
2023-07-25 15:20:28,558: 'c'
2023-07-25 15:20:28,721: 'v'
2023-07-25 15:20:28,908: 'b'
2023-07-25 15:20:29,037: 'c'
2023-07-25 15:20:29,046: 'v'
2023-07-25 15:20:29,350: 'c'
2023-07-25 15:20:29,433: 'v'
2023-07-25 15:20:29,482: 'b'
2023-07-25 15:20:29,697: 'c'
2023-07-25 15:20:29,770: 'v'
2023-07-25 15:20:29,839: 'b'
2023-07-25 15:20:30,098: 'c'
2023-07-25 15:20:30,102: 'x'
2023-07-25 15:20:30,322: 'c'
2023-07-25 15:20:30,495: 'c'
2023-07-25 15:20:30,681: 'c'
2023-07-25 15:20:30,691: 'v'
2023-07-25 15:20:30,901: 'c'
2023-07-25 15:20:30,928: 'v'
2023-07-25 15:20:30,929: 'b'
2023-07-25 15:20:31,289: 'r'
2023-07-25 15:20:31,315: 'd'
2023-07-25 15:20:31,525: 'd'
2023-07-25 15:20:31,535: 'f'
2023-07-25 15:20:31,717: 'd'
2023-07-25 15:20:31,717: 'f'
2023-07-25 15:20:31,726: 'g'
2023-07-25 15:20:31,900: 'd'
2023-07-25 15:20:31,900: 'f'
2023-07-25 15:20:31,901: 'g'
2023-07-25 15:20:32,059: 'g'
2023-07-25 15:20:32,067: 'd'
2023-07-25 15:20:32,072: 'f'
2023-07-25 15:20:32,269: 'c'
2023-07-25 15:20:32,277: 'v'
2023-07-25 15:20:32,278: 'b'
2023-07-25 15:20:32,469: 'c'
2023-07-25 15:20:32,482: 'v'
2023-07-25 15:20:32,519: 'b'
2023-07-25 15:20:32,820: 'd'
2023-07-25 15:20:32,821: 'f'
2023-07-25 15:20:33,107: 'd'
2023-07-25 15:20:33,117: 'f'
2023-07-25 15:20:33,131: 'g'
2023-07-25 15:20:33,400: 'c'
2023-07-25 15:20:33,403: 'v'
2023-07-25 15:20:33,404: 'b'
2023-07-25 15:20:33,695: 'd'
2023-07-25 15:20:33,696: 'f'
2023-07-25 15:20:33,701: 'g'
2023-07-25 15:20:33,938: 'c'
2023-07-25 15:20:33,942: 'v'
2023-07-25 15:20:33,942: 'b'
2023-07-25 15:20:34,169: 'd'
2023-07-25 15:20:34,170: 'g'
2023-07-25 15:20:34,175: 'f'
2023-07-25 15:20:34,176: 'c'
2023-07-25 15:20:34,380: 'c'
2023-07-25 15:20:34,380: 'v'
2023-07-25 15:20:34,393: 'b'
2023-07-25 15:20:34,617: 'f'
2023-07-25 15:20:34,626: 'd'
2023-07-25 15:20:34,630: 'g'
2023-07-25 15:20:34,871: 'c'
2023-07-25 15:20:34,872: 'v'
2023-07-25 15:20:35,113: 'f'
2023-07-25 15:20:35,113: 'c'
2023-07-25 15:20:35,142: 'g'
2023-07-25 15:20:35,374: 'c'
2023-07-25 15:20:35,392: 'v'
2023-07-25 15:20:35,432: 'b'
2023-07-25 15:20:35,638: 'f'
2023-07-25 15:20:35,656: 'g'
2023-07-25 15:20:35,707: 'c'
2023-07-25 15:20:35,911: 'v'
2023-07-25 15:20:35,943: 'b'
2023-07-25 15:20:36,072: 'c'
2023-07-25 15:20:36,099: 'f'
2023-07-25 15:20:36,131: 'v'
2023-07-25 15:20:36,227: 'b'
2023-07-25 15:20:37,066: 'f'
2023-07-25 15:20:37,069: 'd'
2023-07-25 15:20:37,133: 'g'
2023-07-25 15:20:37,348: 'f'
2023-07-25 15:20:37,349: 'c'
2023-07-25 15:20:37,649: 'f'
2023-07-25 15:20:37,659: 'g'
2023-07-25 15:20:37,662: 'd'
2023-07-25 15:20:37,858: 'v'
2023-07-25 15:20:37,859: 'b'
2023-07-25 15:20:37,864: 'c'
2023-07-25 15:20:38,077: 'f'
2023-07-25 15:20:38,077: 'c'
2023-07-25 15:20:38,082: 'g'
2023-07-25 15:20:38,279: 'f'
2023-07-25 15:20:38,279: 'c'
2023-07-25 15:20:38,280: 'b'
2023-07-25 15:20:39,232: 'a'
2023-07-25 15:20:39,259: 's'
2023-07-25 15:20:39,374: 'd'
2023-07-25 15:20:39,510: 'a'
2023-07-25 15:20:39,638: 'd'
2023-07-25 15:20:39,769: 'a'
2023-07-25 15:20:39,880: 'd'
2023-07-25 15:20:40,020: 'a'
2023-07-25 15:20:40,308: 'a'
2023-07-25 15:20:40,545: 'a'
2023-07-25 15:20:40,673: 's'
2023-07-25 15:20:40,813: 'd'
2023-07-25 15:20:41,055: 'a'
2023-07-25 15:20:41,165: 's'
2023-07-25 15:20:41,256: 'd'
2023-07-25 15:20:41,475: 'a'
2023-07-25 15:20:41,570: 's'
2023-07-25 15:20:41,634: 'd'
2023-07-25 15:20:41,873: 'a'
2023-07-25 15:20:42,159: 'a'
2023-07-25 15:20:42,337: 'a'
2023-07-25 15:20:42,505: 'a'
2023-07-25 15:20:43,746: Key.caps_lock
2023-07-25 15:20:44,225: 'a'
2023-07-25 15:20:44,408: Key.caps_lock
2023-07-25 15:20:44,530: 'a'
